,TOKEN,NE-COARSE-LIT,sent_id
21462,Our,O,53
21463,Correspondent,O,53
21464,",",O,53
21465,on,O,53
21466,whom,O,53
21467,wccan,O,53
21468,rely,O,53
21469,",",O,53
21470,assures,O,53
21471,us,O,53
21472,of,O,53
21473,the,O,53
21474,truth,O,53
21475,and,O,53
21476,accuracy,O,53
21477,of,O,53
21478,the,O,53
21479,above,O,53
21480,statement,O,53
21481,",",O,53
21482,or,O,53
21483,wc,O,53
21484,should,O,53
21485,net,O,53
21486,have,O,53
21487,inserted,O,53
21488,it,O,53
21489,.,O,53
21490,If,O,53
21491,the,O,53
21492,rights,O,53
21493,of,O,53
21494,private,O,53
21495,Patronage,O,53
21496,be,O,53
21497,invaded,O,53
21498,by,O,53
21499,Episcopal,O,53
21500,power,O,53
21501,",",O,53
21502,iegal,O,53
21503,proceedings,O,53
21504,will,O,53
21505,very,O,53
21506,soon,O,53
21507,remedy,O,53
21508,the,O,53
21509,grievance,O,53
21510,;,O,53
21511,but,O,53
21512,we,O,53
21513,should,O,53
21514,have,O,53
21515,thought,O,53
21516,the,O,53
21517,Bishop,O,53
21518,of,O,53
21519,Exeter,B-LOC,53
21520,too,O,53
21521,well,O,53
21522,acquainted,O,53
21523,with,O,53
21524,the,O,53
21525,law,O,53
21526,of,O,53
21527,lapse,O,53
21528,to,O,53
21529,pres,O,53
21530,umc,O,53
21531,to,O,53
21532,present,O,53
21533,to,O,53
21534,any,O,53
21535,living,O,53
21536,nut,O,53
21537,clearly,O,53
21538,vested,O,53
21539,in,O,53
21540,him,O,53
21541,as,O,53
21542,Hiocesan,O,53
21543,.,O,53
21544,The,O,53
21545,fairest,O,53
21546,way,O,53
21547,of,O,53
21548,settling,O,53
21549,the,O,53
21550,point,O,53
21551,would,O,53
21552,have,O,53
21553,been,O,53
21554,for,O,53
21555,the,O,53
21556,aggrieved,O,53
21557,parties,O,53
21558,to,O,53
21559,apply,O,53
21560,for,O,53
21561,Justice,O,53
21562,in,O,53
21563,the,O,53
21564,proper,O,53
21565,Court,O,53
21566,",",O,53
21567,without,O,53
21568,prejudicing,O,53
21569,the,O,53
21570,cause,O,53
21571,by,O,53
21572,Newspaper,O,53
21573,publicity,O,53
21574,",",O,53
21575,if,O,53
21576,right,O,53
21577,",",O,53
21578,they,O,53
21579,would,O,53
21580,ator.ee,O,53
21581,have,O,53
21582,their,O,53
21583,own,O,53
21584,restored,O,53
21585,",",O,53
21586,and,O,53
21587,the,O,53
21588,question,O,53
21589,being,O,53
21590,decided,O,53
21591,vtoukl,O,53
21592,prevent,O,53
21593,future,O,53
21594,disputes—it,O,53
21595,wrong,O,53
21596,",",O,53
21597,they,O,53
21598,would,O,53
21599,have,O,53
21600,brought,O,53
21601,no,O,53
21602,odium,O,53
21603,upon,O,53
21604,the,O,53
21605,Church,O,53
21606,",",O,53
21607,which,O,53
21608,must,O,53
21609,now,O,53
21610,necessarily,O,53
21611,be,O,53
21612,the,O,53
21613,case,O,53
21614,",",O,53
21615,as,O,53
21616,the,O,53
21617,statement,O,53
21618,",",O,53
21619,which,O,53
21620,implies,O,53
21621,censure,O,53
21622,",",O,53
21623,will,O,53
21624,go,O,53
21625,the,O,53
21626,round,O,53
21627,of,O,53
21628,all,O,53
21629,the,O,53
21630,Papers—Ed,O,53
21631,.,O,53
21632,],O,53
21633,Municipal,O,53
21634,Elections,O,53
21635,.,O,53
21636,—,O,53
21637,The,O,53
21638,Election,O,53
21639,of,O,53
21640,Town,O,53
21641,Councilors,O,53
21642,tor,O,53
21643,the,O,53
21644,city,O,53
21645,of,O,53
21646,Exeter,B-LOC,53
21647,to,O,53
21648,fill,O,53
21649,the,O,53
21650,vacancies,O,53
21651,occasioned,O,53
21652,by,O,53
21653,the,O,53
21654,retirement,O,53
21655,of,O,53
21656,those,O,53
21657,gentlemen,O,53
21658,whose,O,53
21659,period,O,53
21660,of,O,53
21661,office,O,53
21662,according,O,53
21663,to,O,53
21664,the,O,53
21665,provisions,O,53
21666,of,O,53
21667,the,O,53
21668,Act,O,53
21669,expired,O,53
21670,within,O,53
21671,the,O,53
21672,last,O,53
21673,month,O,53
21674,",",O,53
21675,look,O,53
21676,place,O,53
21677,on,O,53
21678,Wednesday,O,53
21679,last,O,53
21680,;,O,53
21681,and,O,53
21682,caused,O,53
21683,considerable,O,53
21684,excitement,O,53
21685,among,O,53
21686,our,O,53
21687,city,O,53
21688,worthies,O,53
21689,.,O,53
21690,The,O,53
21691,Liberals,O,53
21692,have,O,53
21693,added,O,53
21694,",",O,53
21695,by,O,53
21696,the,O,53
21697,result,O,53
21698,of,O,53
21699,this,O,53
21700,election,O,53
21701,",",O,53
21702,one,O,53
21703,to,O,53
21704,their,O,53
21705,former,O,53
21706,number,O,53
21707,:,O,53
21708,seven,O,53
21709,Liberals,O,53
21710,went,O,53
21711,out,O,53
21712,by,O,53
21713,turn,O,53
21714,",",O,53
21715,and,O,53
21716,eight,O,53
21717,have,O,53
21718,been,O,53
21719,elected,O,53
21720,;,O,53
21721,five,O,53
21722,Conservatives,O,53
21723,went,O,53
21724,out,O,53
21725,",",O,53
21726,<,O,53
21727,md,O,53
21728,four,O,53
21729,only,O,53
21730,have,O,53
21731,been,O,53
21732,returned,O,53
21733,.,O,53
21734,In,O,53
21735,the,O,53
21736,next,O,53
21737,which,O,53
21738,is,O,53
21739,the,O,53
21740,third,O,53
21741,year,O,53
21742,",",O,53
21743,eight,O,53
21744,liberals,O,53
21745,go,O,53
21746,out,O,53
21747,by,O,53
21748,rotation,O,53
21749,",",O,53
21750,and,O,53
21751,four,O,53
21752,Conservatives,O,53
21753,;,O,53
21754,and,O,53
21755,after,O,53
21756,that,O,53
21757,election,O,53
21758,",",O,53
21759,six,O,53
21760,of,O,53
21761,the,O,53
21762,present,O,53
21763,Aldermen,O,53
21764,go,O,53
21765,out,O,53
21766,",",O,53
21767,and,O,53
21768,six,O,53
21769,are,O,53
21770,chosen,O,53
21771,by,O,53
21772,the,O,53
21773,Council,O,53
21774,.,O,53
21775,The,O,53
21776,Election,O,53
21777,by,O,53
21778,the,O,53
21779,Council,O,53
21780,of,O,53
21781,Mayor,O,53
21782,and,O,53
21783,Ili,O,53
21784,«,O,53
21785,l,O,53
21786,»,O,53
21787,Sheriff,O,53
21788,tor,O,53
21789,the,O,53
21790,ensuing,O,53
21791,year,O,53
21792,",",O,53
21793,will,O,53
21794,take,O,53
21795,place,O,53
21796,at,O,53
21797,the,O,53
21798,GuildThursday,O,53
21799,next,O,53
21800,the,O,53
21801,9th,O,53
21802,instant,O,53
21803,.,O,53
21804,A.vminstcr,O,53
21805,Market,O,53
21806,.,O,53
21807,—,O,53
21808,At,O,53
21809,a,O,53
21810,very,O,53
21811,large,O,53
21812,meeting,O,53
21813,of,O,53
21814,the,O,53
21815,inhabitants,O,53
21816,",",O,53
21817,resident,O,53
21818,gentry,O,53
21819,",",O,53
21820,and,O,53
21821,agriculturists,O,53
21822,of,O,53
21823,the,O,53
21824,vicinity,O,53
21825,",",O,53
21826,it,O,53
21827,was,O,53
21828,resolved,O,53
21829,that,O,53
21830,the,O,53
21831,market,O,53
21832,day,O,53
21833,of,O,53
21834,Axminster,B-LOC,53
21835,should,O,53
21836,in,O,53
21837,future,O,53
21838,be,O,53
21839,on,O,53
21840,a,O,53
21841,Friday,O,53
21842,.,O,53
21863,HASELBURV,B-LOC,54
21864,FARM,O,54
21865,",",O,54
21866,SOMERSET,B-LOC,54
21867,.,O,54
21868,Importa,O,54
21869,tit,O,54
21870,Sale,O,54
21871,of,O,54
21872,Sixty-Eight,O,54
21873,DEVON,O,54
21874,COWS,O,54
21875,",",O,54
21876,HEIFERS,O,54
21877,",",O,54
21878,LULLS,O,54
21879,",",O,54
21880,ftc,O,54
21881,.,O,54
21882,WILL,O,54
21883,BE,O,54
21884,SOLD,O,54
21885,BY,O,54
21886,AUCTION,O,54
21887,"""",O,54
21888,",",O,54
21889,By,O,54
21890,Mr,O,54
21891,.,O,54
21892,GEORGE,O,54
21893,HART,O,54
21894,",",O,54
21895,Without,O,54
21896,any,O,54
21897,reserve,O,54
21898,",",O,54
21899,on,O,54
21900,Thursday,O,54
21901,",",O,54
21902,the,O,54
21903,12th,O,54
21904,day,O,54
21905,of,O,54
21906,October,O,54
21907,next,O,54
21908,",",O,54
21909,the,O,54
21910,property,O,54
21911,of,O,54
21912,.,O,54
21913,Mr,O,54
21914,.,O,54
21915,Budge,O,54
21916,",",O,54
21917,declining,O,54
21918,the,O,54
21919,Dairy,O,54
21920,and,O,54
21921,Breeding,O,54
21922,:,O,54
21923,comprising,O,54
21924,IMIIUTT-FO1UTT-FOUII,O,54
21925,Choice,O,54
21926,DAIKV,O,54
21927,COWS,O,54
21928,",",O,54
21929,well,O,54
21930,seasoned,O,54
21931,in,O,54
21932,calf,O,54
21933,",",O,54
21934,nearly,O,54
21935,the,O,54
21936,whole,O,54
21937,of,O,54
21938,which,O,54
21939,are,O,54
21940,from,O,54
21941,three,O,54
21942,to,O,54
21943,five,O,54
21944,years,O,54
21945,old,O,54
21946,",",O,54
21947,ten,O,54
21948,two-year,O,54
21949,old,O,54
21950,heifers,O,54
21951,In,O,54
21952,ditto,O,54
21953,",",O,54
21954,three,O,54
21955,two-year,O,54
21956,old,O,54
21957,half,O,54
21958,Alderney,B-LOC,54
21959,heifers,O,54
21960,in,O,54
21961,ditto,O,54
21962,",",O,54
21963,eight,O,54
21964,one-year,O,54
21965,old,O,54
21966,barren,O,54
21967,heifers,O,54
21968,",",O,54
21969,seven,O,54
21970,heifer,O,54
21971,calves,O,54
21972,",",O,54
21973,three,O,54
21974,one-year,O,54
21975,old,O,54
21976,bulls,O,54
21977,",",O,54
21978,and,O,54
21979,three,O,54
21980,bull,O,54
21981,calves,O,54
21982,.,O,54
21983,The,O,54
21984,above,O,54
21985,Stock,O,54
21986,having,O,54
21987,been,O,54
21988,carefully,O,54
21989,selected,O,54
21990,",",O,54
21991,at,O,54
21992,a,O,54
21993,great,O,54
21994,expcase,O,54
21995,",",O,54
21996,from,O,54
21997,the,O,54
21998,best,O,54
21999,North,B-LOC,54
22000,Devon,I-LOC,54
22001,breed,O,54
22002,",",O,54
22003,will,O,54
22004,be,O,54
22005,found,O,54
22006,well,O,54
22007,worth,O,54
22008,the,O,54
22009,attention,O,54
22010,of,O,54
22011,Gentlemen,O,54
22012,in,O,54
22013,the,O,54
22014,Dairy,O,54
22015,and,O,54
22016,Breeding,O,54
22017,line,O,54
22018,",",O,54
22019,and,O,54
22020,may,O,54
22021,be,O,54
22022,viewed,O,54
22023,one,O,54
22024,week,O,54
22025,previous,O,54
22026,to,O,54
22027,the,O,54
22028,day,O,54
22029,of,O,54
22030,Sale,O,54
22031,.,O,54
22032,Refreshments,O,54
22033,will,O,54
22034,be,O,54
22035,provided,O,54
22036,",",O,54
22037,and,O,54
22038,the,O,54
22039,Sale,O,54
22040,commence,O,54
22041,at,O,54
22042,one,O,54
22043,o,O,54
22044,’,O,54
22045,clock,O,54
22046,.,O,54
22047,—,O,54
22048,Dated,O,54
22049,Haseliiury,B-LOC,54
22050,",",O,54
22051,Sept,O,54
22052,.,O,54
22053,27,O,54
22054,",",O,54
22055,UKl7,O,54
22056,*,O,54
22077,FRO,O,55
22078,ME,O,55
22079,UXIOX,O,55
22080,.,O,55
22081,THE,O,55
22082,Poor-Law,O,55
22083,Commissioners,O,55
22084,for,O,55
22085,England,B-LOC,55
22086,and,O,55
22087,Wales,B-LOC,55
22088,having,O,55
22089,ordered,O,55
22090,that,O,55
22091,a,O,55
22092,Survey,O,55
22093,shall,O,55
22094,be,O,55
22095,made,O,55
22096,of,O,55
22097,the,O,55
22098,Parish,O,55
22099,of,O,55
22100,Frome,B-LOC,55
22101,Selwood,B-LOC,55
22102,",",O,55
22103,with,O,55
22104,a,O,55
22105,Plan,O,55
22106,and,O,55
22107,Valuation,O,55
22108,",",O,55
22109,and,O,55
22110,that,O,55
22111,such,O,55
22112,Plan,O,55
22113,shall,O,55
22114,be,O,55
22115,made,O,55
22116,upon,O,55
22117,a,O,55
22118,scale,O,55
22119,of,O,55
22120,three,O,55
22121,chains,O,55
22122,to,O,55
22123,an,O,55
22124,inch,O,55
22125,",",O,55
22126,—,O,55
22127,the,O,55
22128,Hoard,O,55
22129,of,O,55
22130,Guardians,O,55
22131,of,O,55
22132,this,O,55
22133,Union,O,55
22134,is,O,55
22135,desirous,O,55
22136,of,O,55
22137,receiving,O,55
22138,TENDERS,O,55
22139,from,O,55
22140,Persons,O,55
22141,willing,O,55
22142,to,O,55
22143,Contract,O,55
22144,to,O,55
22145,make,O,55
22146,a,O,55
22147,SURVEV,O,55
22148,",",O,55
22149,PLAN,O,55
22150,",",O,55
22151,and,O,55
22152,VALUATION,O,55
22153,of,O,55
22154,the,O,55
22155,said,O,55
22156,Parish,O,55
22157,",",O,55
22158,according,O,55
22159,to,O,55
22160,the,O,55
22161,directions,O,55
22162,of,O,55
22163,the,O,55
22164,Poor-Law,O,55
22165,Commissioners,O,55
22166,.,O,55
22167,Tenders,O,55
22168,to,O,55
22169,be,O,55
22170,sent,O,55
22171,or,O,55
22172,delivered,O,55
22173,at,O,55
22174,my,O,55
22175,Office,O,55
22176,(,O,55
22177,free,O,55
22178,of,O,55
22179,expense,O,55
22180,),O,55
22181,on,O,55
22182,or,O,55
22183,before,O,55
22184,the,O,55
22185,29th,O,55
22186,instant,O,55
22187,",",O,55
22188,and,O,55
22189,to,O,55
22190,specify,O,55
22191,the,O,55
22192,time,O,55
22193,at,O,55
22194,which,O,55
22195,such,O,55
22196,Survey,O,55
22197,",",O,55
22198,Plan,O,55
22199,",",O,55
22200,and,O,55
22201,Valuation,O,55
22202,is,O,55
22203,to,O,55
22204,be,O,55
22205,completed,O,55
22206,.,O,55
22207,The,O,55
22208,Party,O,55
22209,whose,O,55
22210,Tender,O,55
22211,is,O,55
22212,accepted,O,55
22213,will,O,55
22214,be,O,55
22215,required,O,55
22216,to,O,55
22217,enter,O,55
22218,into,O,55
22219,a,O,55
22220,Contract,O,55
22221,and,O,55
22222,Bond,O,55
22223,",",O,55
22224,with,O,55
22225,Security,O,55
22226,to,O,55
22227,the,O,55
22228,amount,O,55
22229,of,O,55
22230,£250,O,55
22231,",",O,55
22232,for,O,55
22233,the,O,55
22234,due,O,55
22235,completion,O,55
22236,of,O,55
22237,such,O,55
22238,Survey,O,55
22239,",",O,55
22240,Plan,O,55
22241,",",O,55
22242,and,O,55
22243,Valuation,O,55
22244,.,O,55
22245,The,O,55
22246,Parish,O,55
22247,contains,O,55
22248,about,O,55
22249,7000,O,55
22250,Acres,O,55
22251,of,O,55
22252,Land,O,55
22253,",",O,55
22254,and,O,55
22255,from,O,55
22256,2500,O,55
22257,to,O,55
22258,3000,O,55
22259,Houses,O,55
22260,.,O,55
22261,The,O,55
22262,Map,O,55
22263,will,O,55
22264,be,O,55
22265,required,O,55
22266,to,O,55
22267,be,O,55
22268,Coloured,O,55
22269,.,O,55
22270,The,O,55
22271,Board,O,55
22272,will,O,55
22273,not,O,55
22274,be,O,55
22275,bound,O,55
22276,to,O,55
22277,accept,O,55
22278,the,O,55
22279,lowest,O,55
22280,Tender,O,55
22281,.,O,55
22302,SALISBURY,B-LOC,56
22303,GRAND,O,56
22304,FANCY,O,56
22305,BALL,O,56
22306,.,O,56
22307,N,O,56
22308,LEW,O,56
22309,IS,O,56
22310,",",O,56
22311,Fancy,O,56
22312,Ball,O,56
22313,Dress-Maker,O,56
22314,and,O,56
22315,Tailor,O,56
22316,e,O,56
22317,to,O,56
22318,the,O,56
22319,Royal,O,56
22320,S3,O,56
22321,",",O,56
22322,St,O,56
22323,.,O,56
22324,Jamiss,B-STREET,56
22325,St,I-STREET,56
22326,heft,I-STREET,56
22327,",",O,56
22328,London,B-LOC,56
22329,",",O,56
22330,has,O,56
22331,the,O,56
22332,honor,O,56
22333,to,O,56
22334,inform,O,56
22335,the,O,56
22336,Nobility,O,56
22337,and,O,56
22338,Gentry,O,56
22339,of,O,56
22340,Salisbury,B-LOC,56
22341,",",O,56
22342,that,O,56
22343,he,O,56
22344,has,O,56
22345,",",O,56
22346,at,O,56
22347,the,O,56
22348,above-named,O,56
22349,residence,O,56
22350,",",O,56
22351,a,O,56
22352,most,O,56
22353,Magnificent,O,56
22354,Wardrobe,O,56
22355,of,O,56
22356,FANCY,O,56
22357,MALL,O,56
22358,DRESSES,O,56
22359,",",O,56
22360,of,O,56
22361,every,O,56
22362,Costume,O,56
22363,aud,O,56
22364,Country,O,56
22365,",",O,56
22366,Military,O,56
22367,Uniforms,O,56
22368,",",O,56
22369,Court,O,56
22370,Costumes,O,56
22371,",",O,56
22372,Gold,O,56
22373,and,O,56
22374,Silver,O,56
22375,Laces,O,56
22376,",",O,56
22377,and,O,56
22378,Ladies,O,56
22379,Trimmings,O,56
22380,",",O,56
22381,which,O,56
22382,",",O,56
22383,for,O,56
22384,taste,O,56
22385,aud,O,56
22386,elegance,O,56
22387,",",O,56
22388,are,O,56
22389,pot,O,56
22390,to,O,56
22391,be,O,56
22392,equalled,O,56
22393,in,O,56
22394,the,O,56
22395,kingdom,O,56
22396,",",O,56
22397,he,O,56
22398,has,O,56
22399,the,O,56
22400,honor,O,56
22401,to,O,56
22402,submit,O,56
22403,to,O,56
22404,those,O,56
22405,Noblemen,O,56
22406,and,O,56
22407,Gentlemen,O,56
22408,who,O,56
22409,intend,O,56
22410,visiting,O,56
22411,the,O,56
22412,Salisbury,B-LOC,56
22413,Grand,O,56
22414,Fancy,O,56
22415,Ball,O,56
22416,",",O,56
22417,which,O,56
22418,be,O,56
22419,flatters,O,56
22420,himself,O,56
22421,is,O,56
22422,the,O,56
22423,only,O,56
22424,principal,O,56
22425,collection,O,56
22426,of,O,56
22427,the,O,56
22428,kind,O,56
22429,in,O,56
22430,London,B-LOC,56
22431,.,O,56
22432,N,O,56
22433,.,O,56
22434,Lewis,O,56
22435,begs,O,56
22436,to,O,56
22437,announce,O,56
22438,his,O,56
22439,intention,O,56
22440,of,O,56
22441,being,O,56
22442,in,O,56
22443,Salisbury,B-LOC,56
22444,several,O,56
22445,days,O,56
22446,before,O,56
22447,the,O,56
22448,Mall,O,56
22449,takes,O,56
22450,place,O,56
22451,",",O,56
22452,in,O,56
22453,order,O,56
22454,to,O,56
22455,give,O,56
22456,the,O,56
22457,Nobility,O,56
22458,and,O,56
22459,Gentry,O,56
22460,time,O,56
22461,to,O,56
22462,choose,O,56
22463,their,O,56
22464,dresses,O,56
22465,",",O,56
22466,and,O,56
22467,engage,O,56
22468,them,O,56
22469,on,O,56
22470,hire,O,56
22471,.,O,56
22472,N,O,56
22473,.,O,56
22474,Lewis,O,56
22475,begs,O,56
22476,to,O,56
22477,observe,O,56
22478,",",O,56
22479,that,O,56
22480,ho,O,56
22481,has,O,56
22482,for,O,56
22483,many,O,56
22484,years,O,56
22485,furnished,O,56
22486,all,O,56
22487,the,O,56
22488,principal,O,56
22489,Fancy,O,56
22490,Balls,O,56
22491,in,O,56
22492,every,O,56
22493,part,O,56
22494,of,O,56
22495,the,O,56
22496,United,B-LOC,56
22497,Kingdom,I-LOC,56
22498,",",O,56
22499,as,O,56
22500,well,O,56
22501,as,O,56
22502,those,O,56
22503,Noblemen,O,56
22504,and,O,56
22505,Gentlemen,O,56
22506,giving,O,56
22507,Fancy,O,56
22508,Balls,O,56
22509,at,O,56
22510,their,O,56
22511,own,O,56
22512,mansions,O,56
22513,.,O,56
22514,An,O,56
22515,early,O,56
22516,application,O,56
22517,is,O,56
22518,earnestly,O,56
22519,requested,O,56
22520,to,O,56
22521,prevent,O,56
22522,disappointment,O,56
22523,.,O,56
22524,N,O,56
22525,.,O,56
22526,B,O,56
22527,.,O,56
22528,Gentlemen,O,56
22529,residing,O,56
22530,at,O,56
22531,any,O,56
22532,distance,O,56
22533,",",O,56
22534,by,O,56
22535,sending,O,56
22536,their,O,56
22537,correct,O,56
22538,measure,O,56
22539,or,O,56
22540,any,O,56
22541,garment,O,56
22542,that,O,56
22543,fits,O,56
22544,them,O,56
22545,",",O,56
22546,will,O,56
22547,be,O,56
22548,immediately,O,56
22549,attended,O,56
22550,to,O,56
22551,.,O,56
22552,Noblemen,O,56
22553,and,O,56
22554,Gentlemen,O,56
22555,may,O,56
22556,rely,O,56
22557,upon,O,56
22558,having,O,56
22559,the,O,56
22560,costumes,O,56
22561,perfectly,O,56
22562,correct,O,56
22563,",",O,56
22564,as,O,56
22565,N,O,56
22566,.,O,56
22567,L,O,56
22568,.,O,56
22569,is,O,56
22570,the,O,56
22571,only,O,56
22572,person,O,56
22573,who,O,56
22574,has,O,56
22575,supplied,O,56
22576,his,O,56
22577,Majestys,O,56
22578,and,O,56
22579,Almack,O,56
22580,’,O,56
22581,s,O,56
22582,Fancy,O,56
22583,Balls,O,56
22584,.,O,56
22585,—,O,56
22586,Drawings,O,56
22587,of,O,56
22588,every,O,56
22589,costume,O,56
22590,are,O,56
22591,kept,O,56
22592,.,O,56
22593,Orders,O,56
22594,taken,O,56
22595,for,O,56
22596,Plain,O,56
22597,Clothes,O,56
22598,",",O,56
22599,on,O,56
22600,Messrs,O,56
22601,.,O,56
22602,Stultzs,O,56
22603,principles,O,56
22604,",",O,56
22605,at,O,56
22606,to,O,56
22607,per,O,56
22608,Cent,O,56
22609,.,O,56
22610,lower,O,56
22611,than,O,56
22612,any,O,56
22613,house,O,56
22614,in,O,56
22615,London,B-LOC,56
22616,.,O,56
22637,J,O,57
22638,Circulated,O,57
22639,ky,O,57
22640,the,O,57
22641,different,O,57
22642,Agentstn,O,57
22643,every,O,57
22644,Town,O,57
22645,in,O,57
22646,the,O,57
22647,J,O,57
22648,ra,O,57
22649,«,O,57
22650,J,O,57
22651,South,O,57
22652,and,O,57
22653,IVest,O,57
22654,of,O,57
22655,England,B-LOC,57
22656,.,O,57
22657,i,O,57
22658,RICE,O,57
22659,f,O,57
22660,(,O,57
22661,l,O,57
22662,novel,O,57
22663,one,O,57
22664,;,O,57
22665,but,O,57
22666,what,O,57
22667,followed,O,57
22668,the,O,57
22669,moat,O,57
22670,enthusiastic,O,57
22671,would,O,57
22672,scarcely,O,57
22673,have,O,57
22674,conjectured,O,57
22675,—,O,57
22676,2o,O,57
22677,minutes,O,57
22678,passed,O,57
22679,by,O,57
22680,ere,O,57
22681,there,O,57
22682,were,O,57
22683,any,O,57
22684,tidings,O,57
22685,of,O,57
22686,her,O,57
22687,approach,O,57
22688,",",O,57
22689,during,O,57
22690,which,O,57
22691,the,O,57
22692,congregation,O,57
22693,were,O,57
22694,employed,O,57
22695,",",O,57
22696,some,O,57
22697,in,O,57
22698,prayer,O,57
22699,",",O,57
22700,others,O,57
22701,in,O,57
22702,surveying,O,57
22703,the,O,57
22704,beautiful,O,57
22705,scenery,O,57
22706,which,O,57
22707,surrounded,O,57
22708,them,O,57
22709,.,O,57
22710,But,O,57
22711,the,O,57
22712,attention,O,57
22713,of,O,57
22714,by,O,57
22715,far,O,57
22716,the,O,57
22717,greatest,O,57
22718,number,O,57
22719,was,O,57
22720,steadfastly,O,57
22721,directed,O,57
22722,to,O,57
22723,that,O,57
22724,part,O,57
22725,of,O,57
22726,the,O,57
22727,enclosure,O,57
22728,where,O,57
22729,it,O,57
22730,was,O,57
22731,known,O,57
22732,she,O,57
22733,would,O,57
22734,first,O,57
22735,make,O,57
22736,her,O,57
22737,appearance,O,57
22738,.,O,57
22739,All,O,57
22740,was,O,57
22741,anxiety,O,57
22742,;,O,57
22743,at,O,57
22744,length,O,57
22745,she,O,57
22746,came,O,57
22747,;,O,57
22748,a,O,57
22749,confused,O,57
22750,whisper,O,57
22751,ran,O,57
22752,through,O,57
22753,the,O,57
22754,crowd,O,57
22755,",",O,57
22756,and,O,57
22757,all,O,57
22758,was,O,57
22759,still,O,57
22760,again,O,57
22761,.,O,57
22762,She,O,57
22763,left,O,57
22764,the,O,57
22765,carriage,O,57
22766,and,O,57
22767,approached,O,57
22768,with,O,57
22769,a,O,57
22770,firm,O,57
22771,and,O,57
22772,steady,O,57
22773,step,O,57
22774,the,O,57
22775,stage,O,57
22776,which,O,57
22777,had,O,57
22778,been,O,57
22779,kindly,O,57
22780,erected,O,57
22781,for,O,57
22782,her,O,57
22783,convenience,O,57
22784,.,O,57
22785,After,O,57
22786,removing,O,57
22787,her,O,57
22788,bonnet,O,57
22789,",",O,57
22790,which,O,57
22791,left,O,57
22792,her,O,57
22793,head,O,57
22794,completely,O,57
22795,uncovered,O,57
22796,",",O,57
22797,except,O,57
22798,by,O,57
22799,a,O,57
22800,beautiful,O,57
22801,suit,O,57
22802,of,O,57
22803,black,O,57
22804,hair,O,57
22805,",",O,57
22806,modestly,O,57
22807,braided,O,57
22808,",",O,57
22809,she,O,57
22810,stood,O,57
22811,forth,O,57
22812,to,O,57
22813,her,O,57
22814,auditors,O,57
22815,.,O,57
22816,It,O,57
22817,was,O,57
22818,then,O,57
22819,",",O,57
22820,and,O,57
22821,not,O,57
22822,till,O,57
22823,then,O,57
22824,",",O,57
22825,that,O,57
22826,they,O,57
22827,had,O,57
22828,a,O,57
22829,full,O,57
22830,view,O,57
22831,of,O,57
22832,her,O,57
22833,.,O,57
22834,Her,O,57
22835,countenance,O,57
22836,was,O,57
22837,serene,O,57
22838,",",O,57
22839,her,O,57
22840,mind,O,57
22841,to,O,57
22842,all,O,57
22843,appearance,O,57
22844,perfectly,O,57
22845,tranquil,O,57
22846,",",O,57
22847,aud,O,57
22848,her,O,57
22849,manneruuusually,O,57
22850,attractive,O,57
22851,.,O,57
22852,Those,O,57
22853,who,O,57
22854,before,O,57
22855,had,O,57
22856,considered,O,57
22857,divine,O,57
22858,worship,O,57
22859,a,O,57
22860,toil,O,57
22861,",",O,57
22862,now,O,57
22863,",",O,57
22864,for,O,57
22865,the,O,57
22866,first,O,57
22867,time,O,57
22868,",",O,57
22869,experienced,O,57
22870,the,O,57
22871,pleasures,O,57
22872,of,O,57
22873,it,O,57
22874,.,O,57
22875,She,O,57
22876,commenced,O,57
22877,",",O,57
22878,as,O,57
22879,is,O,57
22880,usual,O,57
22881,",",O,57
22882,by,O,57
22883,reading,O,57
22884,from,O,57
22885,the,O,57
22886,Bible,O,57
22887,.,O,57
22888,This,O,57
22889,",",O,57
22890,because,O,57
22891,of,O,57
22892,oar,O,57
22893,distance,O,57
22894,from,O,57
22895,her,O,57
22896,",",O,57
22897,we,O,57
22898,heard,O,57
22899,but,O,57
22900,at,O,57
22901,intervals,O,57
22902,.,O,57
22903,The,O,57
22904,hymn,O,57
22905,however,O,57
22906,which,O,57
22907,followed,O,57
22908,",",O,57
22909,we,O,57
